Eigvals	25
1.0959913579216047	0.851409235010742	0.630936810726418	0.5361152320958547	0.4842111643582175	0.4519001441826763	0.40312871004680023	0.37257763211003364	0.35503286513892746	0.32017391728375666	0.30238731781830663	0.267447848186879	0.26244738135068946	0.24975819508683764	0.22195235275214303	0.19475769825411177	0.168440987120121	0.16594366914207023	0.13144768150717787	0.12294091537829831	0.11664564090396992	0.100142994151715	0.06320157426095359	0.007619012813565533	0.0

Proportion explained	25
0.13914505236973454	0.10809335469424323	0.08010258013074624	0.06806420644379388	0.06147456121406172	0.05737241336230209	0.05118048154830237	0.04730177273482713	0.045074321303422704	0.040648693227249004	0.03839053918596818	0.033954688212786056	0.03331983811587089	0.03170884230422392	0.028178663567064194	0.0247260801165147	0.021384958745008186	0.021067903835470653	0.016688356523067348	0.015608353099733147	0.014809116600210556	0.01271397084017803	0.008023955934348794	0.0009672958908724225	0.0

Species	0	0

Site	25	25
PRK01002	-0.028286511746172853	0.33095687975263416	0.12742333830369212	0.06699978019747693	0.1600882784694457	-0.05853913400768728	0.06222173843543379	0.04136447723387148	-0.024484505357396928	-0.02522160327587947	-0.033869587923161706	0.0636163974091539	-0.028962290541642233	0.03280655331930169	-0.01858684678441266	-0.09090382724869024	0.045077904818112864	0.12819204581092916	-0.003368628080655391	-0.05705338128815137	0.19557476916142488	-0.12071832064318355	-0.04680262734957309	0.003871264404810398	-0.0
SMG01004	-0.09304106491929108	0.15237365672951747	-0.09151374256058542	-0.08393947850943137	-0.21043464320678135	-0.0008836442647279809	0.213496615840885	-0.07487056517456976	0.2640332370294367	-0.21198161160268517	0.19738363900364353	-0.08245377635746651	0.04407042702648435	0.02240555025297512	-0.0757577614649556	0.023931232275602964	0.009642333671767901	-0.12455432167763156	0.043336501694334756	-0.014200662332871481	0.046763366472361706	-0.003697687239300285	-0.03601315508781778	0.0015014261170300824	-0.0
SMG01005	-0.06324144197480375	0.07282339680108439	-0.103537778410688	-0.2993037911178935	-0.17850128575411933	-0.15062892807698475	0.07969597287498711	-0.11268720198259755	-0.02517343402709687	0.1727892598213336	-0.23950257882812628	0.010364233534103059	-0.03413154827638132	0.23034359509667948	-0.01600736868903054	0.12346685201746926	0.0026118146833933502	0.007443856657632718	-0.0408969601974676	0.0009857387382979504	0.017606739704183163	0.009990425925059158	-0.01118861278857146	0.00026486786626336986	-0.0
LPK01006	0.19605921187622907	0.33552905242755393	0.19072193043511035	-0.10573441072867812	0.12407014061781371	-0.0009588611357031305	-0.028501947382311175	0.036416019092838904	0.17118434817668068	0.15444350872777277	-0.02376537572333994	0.02134523466203534	-0.061970043683097165	0.0421746890553865	-0.017585232367390586	-0.2182304161655736	-0.008031083805453438	-0.12364956238941745	-0.012228801256027865	0.0032186194695719337	-0.13362075043030303	0.0001066936205957657	0.009873702342060756	-0.0012000849270091447	-0.0
RRM01008	-0.19701867541603385	0.08396344888539205	-0.06863435183493692	0.06555791486210974	-0.04833083932258275	0.10479299815304007	0.23171285278692336	0.07172898461366863	0.08931909664768942	-0.03640072180332887	-0.04233742734245683	0.23779190578354964	-0.051371446251650146	-0.061792978082649046	0.12384137591653092	0.00422347882786927	0.12126564635348978	0.12060825412278887	0.0019602113646791032	-0.04541322323157958	-0.06300853338567047	0.11189490687322406	0.047135465620281494	-0.0013085983706731706	-0.0
RSM01009	-0.02512890385729993	-0.018875687477786177	0.007318376475969299	0.41257988394888157	-0.09956299543076265	-0.1893054026752871	0.14073372420343824	0.23451974434276074	0.06614935693447409	0.13434056617081858	-0.0024883100985410227	-0.03413320827257489	0.10588727973515824	0.05603793041716579	-0.023900496791027386	0.0285312676536739	-0.09257774088230421	-0.0006968369297384573	-0.04619720693149095	0.1274591772061558	0.0015166613970106044	-0.009862752951006326	0.024516399706021073	-0.00017060028210915328	-0.0
MSY01012	0.3154691731550859	-0.1972072190591709	-0.1327871226799097	-0.11099082360272097	0.2677670639419988	0.07367022029076943	0.12129828807219506	0.004152759448290491	0.18737480841316048	0.07693884027674426	-0.036905049362784687	0.005487197837899558	0.08211877241977147	-0.10483741743118313	-0.014995883019478335	0.15533904755610034	-0.045985724410700965	0.06299248656251777	0.05431491011908612	-0.02958283773999556	-0.05866661582335509	-0.12659526249206907	0.0075716911553646345	-0.004684559416640682	-0.0
YRB01013	-0.15302970414917014	0.01842110391835275	-0.1112189428045532	0.08417014157771563	0.2093198474769715	0.12711693434768653	0.11800337494250251	-0.11733930277271559	-0.14836567081973884	0.024374092174187394	-0.09815378060598816	-0.055568141625249326	-0.038744642109433264	0.026658055683477892	0.02491249443974164	-0.04084939444192895	-0.04193481591612028	-0.08612337733269079	0.22484709557866292	0.1042636203649413	0.04638619050789356	0.057340202578042815	0.00720145171431144	0.0012679961958144135	-0.0
MML01014	0.12392772563814235	0.004237177741198408	-0.0828711645047794	0.22351040372261424	0.09053744120952213	0.03518035742200031	0.18023718512861991	-0.14390620779854787	-0.21562037429234596	-0.11877683758903122	0.040251683130958615	-0.16592914452665408	-0.09864018988031646	0.11935380266483318	0.011368957859434198	-0.006825738785514371	0.010349813182054203	0.004894248525223767	-0.11485116036341612	-0.0978796232673292	-0.11466808210883571	-0.038361175694471034	0.00459824999027858	-0.0027649924133655293	-0.0
RRG01015	0.07083675528146945	0.3770896649659093	0.16794360994389942	-0.07300091458114873	0.05620360111262444	-0.016556493975328303	-0.11831411201337765	0.018371954769933075	-0.09221967702044692	-0.0629519098064218	0.07492392163344445	-0.1007824693427022	-0.017484708147643774	-0.07502109058664695	-0.040512213144839604	0.19220917329380072	0.16064817169708456	0.038218663133210665	-0.008522154842172582	0.14630720926133245	-0.03776843649109069	0.007329348445852083	0.04192845682437306	-0.0007648383273122277	-0.0
