#OTU_num	PRK01002	SMG01004	SMG01005	LPK01006	RRM01008	RSM01009	MSY01012	YRB01013	MML01014	RRG01015	AEO01016	AR001017	EMS01018	APA01019	MRK01020	SSM01021	TSY01022	DBM01024	VHW01025	SMG01026	KSS01027	KRL01028	PBB01029	DLD01030	PDD01031	Taxonomy
ASV334	13.0	98.0	653.0	19.0	16.0	0.0	7.0	0.0	3.0	0.0	0.0	2.0	0.0	13.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Eubacterium_siraeum_group;s__Eubacterium_siraeum
ASV335	11.0	0.0	383.0	0.0	26.0	3.0	0.0	8.0	10.0	18.0	17.0	5.0	28.0	242.0	44.0	0.0	12.0	11.0	8.0	7.0	0.0	73.0	16.0	0.0	15.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__
ASV336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__Prevotellaceae_bacterium
ASV337	13.0	0.0	566.0	4.0	15.0	0.0	0.0	24.0	13.0	21.0	0.0	0.0	36.0	28.0	49.0	9.0	7.0	0.0	9.0	10.0	0.0	105.0	0.0	0.0	24.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__
ASV338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	11.0	817.0	0.0	7.0	43.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__
ASV339	0.0	43.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	73.0	326.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	34.0	0.0	48.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__
ASV340	0.0	0.0	0.0	0.0	56.0	0.0	0.0	275.0	32.0	52.0	32.0	28.0	100.0	41.0	36.0	0.0	171.0	30.0	32.0	0.0	0.0	0.0	41.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus
ASV341	16.0	7.0	280.0	122.0	23.0	0.0	88.0	26.0	0.0	19.0	0.0	56.0	38.0	34.0	44.0	10.0	0.0	74.0	38.0	11.0	0.0	13.0	0.0	13.0	10.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_hallii_group;s__
ASV342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	35.0	0.0	19.0	125.0	564.0	68.0	0.0	26.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__
ASV343	65.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	14.0	29.0	12.0	15.0	564.0	20.0	26.0	0.0	8.0	8.0	23.0	0.0	0.0	0.0	0.0	0.0	101.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK3A20_group;s__
ASV344	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	8.0	704.0	0.0	0.0	0.0	0.0	0.0	52.0	10.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__
ASV345	12.0	92.0	19.0	9.0	10.0	0.0	0.0	6.0	16.0	29.0	20.0	0.0	49.0	399.0	25.0	0.0	0.0	0.0	0.0	11.0	0.0	156.0	19.0	0.0	20.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__
ASV346	0.0	0.0	26.0	48.0	44.0	5.0	75.0	337.0	0.0	11.0	17.0	106.0	12.0	33.0	28.0	0.0	4.0	16.0	30.0	56.0	10.0	0.0	0.0	0.0	33.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis
ASV347	0.0	24.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	621.0	51.0	0.0	23.0	27.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea
ASV348	24.0	6.0	57.0	109.0	16.0	0.0	0.0	14.0	24.0	44.0	150.0	100.0	18.0	30.0	25.0	0.0	17.0	78.0	18.0	6.0	74.0	5.0	12.0	44.0	10.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__
ASV349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	878.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV350	0.0	66.0	0.0	114.0	130.0	0.0	5.0	444.0	0.0	33.0	10.0	0.0	0.0	29.0	20.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus
ASV351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	870.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV352	0.0	0.0	6.0	4.0	8.0	618.0	4.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV353	0.0	0.0	0.0	857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis
ASV354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	440.0	0.0	0.0	0.0	0.0	24.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	849.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	164.0	29.0	0.0	145.0	143.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV357	0.0	0.0	0.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	21.0	40.0	0.0	0.0	160.0	0.0	0.0	10.0	52.0	48.0	12.0	0.0	14.0	432.0	31.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans
ASV358	0.0	0.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	27.0	32.0	50.0	75.0	31.0	115.0	k__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Natronolimnobius;s__Natronolimnobius_baerhuensis
ASV359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	429.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia
ASV360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751.0	0.0	0.0	21.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
ASV361	0.0	0.0	0.0	0.0	0.0	0.0	832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV362	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter
ASV363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	32.0	0.0	0.0	22.0	0.0	158.0	0.0	14.0	0.0	195.0	154.0	0.0	77.0	120.0	0.0	20.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
ASV364	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	648.0	0.0	31.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV365	0.0	0.0	0.0	11.0	14.0	760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
ASV366	14.0	0.0	99.0	4.0	59.0	0.0	0.0	45.0	17.0	9.0	6.0	10.0	38.0	30.0	151.0	196.0	13.0	10.0	11.0	0.0	70.0	22.0	0.0	0.0	12.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia_isoflavoniconvertens
ASV367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	42.0	0.0	0.0	35.0	634.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV368	9.0	230.0	0.0	0.0	17.0	53.0	0.0	26.0	63.0	57.0	40.0	29.0	10.0	34.0	7.0	0.0	44.0	78.0	34.0	18.0	24.0	31.0	12.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_parasanguinis
ASV369	0.0	0.0	36.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	43.0	37.0	0.0	0.0	0.0	34.0	31.0	0.0	0.0	12.0	205.0	28.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV370	34.0	361.0	21.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV371	0.0	0.0	695.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__
ASV372	0.0	0.0	0.0	0.0	24.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	9.0	146.0	61.0	0.0	0.0	180.0	32.0	74.0	122.0	43.0	42.0	31.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
ASV373	21.0	11.0	0.0	10.0	91.0	0.0	127.0	5.0	16.0	12.0	17.0	5.0	7.0	9.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	27.0	47.0	98.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV374	0.0	735.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV375	98.0	0.0	43.0	350.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	14.0	0.0	57.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	340.0	447.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister
ASV377	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	72.0	231.0	0.0	0.0	0.0	190.0	140.0	0.0	0.0	0.0	0.0	38.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	319.0	397.0	0.0	24.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
ASV379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium
ASV380	9.0	0.0	380.0	3.0	18.0	4.0	36.0	6.0	8.0	26.0	0.0	140.0	9.0	23.0	30.0	0.0	5.0	10.0	12.0	10.0	0.0	28.0	0.0	14.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_catus
ASV381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	768.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
ASV382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri
ASV383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	698.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__
ASV384	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV385	610.0	10.0	13.0	13.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	42.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__Eubacterium_coprostanoligenes_group;s__
ASV386	9.0	0.0	5.0	696.0	23.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	349.0	37.0	0.0	0.0	0.0	62.0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
ASV388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia
ASV389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.0	0.0	9.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	270.0	7.0	0.0	10.0	8.0	8.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
ASV390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	731.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_ruminis
ASV392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	70.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__
ASV393	10.0	104.0	4.0	0.0	39.0	0.0	0.0	26.0	0.0	28.0	0.0	0.0	0.0	360.0	28.0	0.0	66.0	35.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
ASV394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	393.0	322.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV395	18.0	31.0	44.0	178.0	20.0	0.0	13.0	15.0	0.0	59.0	13.0	12.0	15.0	14.0	14.0	48.0	9.0	129.0	10.0	0.0	9.0	12.0	7.0	19.0	24.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia
ASV396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia
ASV398	0.0	19.0	395.0	15.0	13.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	124.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	39.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__
ASV399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	576.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	22.0	0.0	58.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris
ASV401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	635.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
ASV402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	9.0	550.0	15.0	10.0	21.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__
ASV403	0.0	10.0	0.0	502.0	18.0	7.0	0.0	16.0	0.0	8.0	6.0	0.0	21.0	0.0	7.0	0.0	27.0	6.0	0.0	5.0	0.0	39.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__
ASV404	0.0	48.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	110.0	28.0	0.0	0.0	0.0	176.0	241.0	11.0	0.0	0.0	0.0	22.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__
ASV405	0.0	0.0	21.0	0.0	269.0	0.0	0.0	0.0	17.0	0.0	22.0	31.0	0.0	42.0	119.0	0.0	128.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
ASV406	0.0	0.0	38.0	0.0	72.0	4.0	0.0	17.0	24.0	22.0	16.0	19.0	71.0	27.0	85.0	0.0	111.0	30.0	23.0	0.0	0.0	29.0	11.0	0.0	65.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV407	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	21.0	39.0	251.0	114.0	8.0	19.0	0.0	0.0	0.0	11.0	7.0	0.0	71.0	51.0	3.0	11.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Asteroleplasma;s__
ASV408	0.0	0.0	0.0	14.0	42.0	0.0	170.0	39.0	79.0	22.0	0.0	39.0	0.0	71.0	0.0	0.0	0.0	116.0	0.0	0.0	31.0	0.0	0.0	37.0	0.0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella
ASV409	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	63.0	0.0	436.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Clostridiaceae_bacterium
ASV410	25.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	392.0	0.0	0.0	34.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__Eubacterium_coprostanoligenes_group;s__
ASV411	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	174.0	0.0	141.0	0.0	34.0	45.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ASV412	3.0	4.0	11.0	0.0	0.0	0.0	6.0	0.0	0.0	22.0	26.0	12.0	65.0	50.0	81.0	81.0	3.0	3.0	53.0	36.0	3.0	52.0	9.0	113.0	15.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
ASV413	0.0	17.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	9.0	0.0	28.0	551.0	12.0	0.0	0.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__
ASV414	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	25.0	21.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	183.0	136.0	6.0	79.0	19.0	0.0	20.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
ASV415	57.0	52.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	48.0	0.0	20.0	10.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii
