# Constructed from biom file
#OTU ID	AEO01016	APA01019	AR001017	DBM01024	DLD01030	EMS01018	KRL01028	KSS01027	LPK01006	MML01014	MRK01020	MSY01012	PBB01029	PDD01031	PRK01002	RRG01015	RRM01008	RSM01009	SMG01004	SMG01005	SMG01026	SSM01021	TSY01022	VHW01025	YRB01013
4aee2660c773f8a2808eb3fcb482dee0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3a410e98a45a126ca49026269dbaa75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	102.0
be3052b147599e8bbe63084ec44a8602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0
607b6cd6a8b4af781646b1356deb9f69	6.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	6.0	5.0	6.0	18.0	12.0	0.0	17.0	8.0	12.0	0.0	0.0	12.0	6.0
958deebad3ece4830ec7f2b263679dfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	170.0
2d2510f9b985f63a2f8efc3d38fe05cb	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0
3ad17146353c93fada66d1d05219c52b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e467331d88844e4b367ea2ca4364cbfa	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0
b14b18b9024754515857f4b77b4bf892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	16.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d8ff561bd33de4475d4462ccd0d1db3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	25.0	10.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0
58dc2e8b1eeb96c742e20a490e08ea2d	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
269749945c522df7ccb071f311b38584	7.0	0.0	0.0	202.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
3bee466e34d5904ab15480910983a253	0.0	54.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03c98f0fd52f0c318a3fe6dd507e54ee	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
67becd627a10d536fea49bb6b152c24d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	138.0	39.0	0.0	0.0	0.0	66.0
dd98e002a75fa28874e80b7cd8c51c6c	7.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	21.0	7.0	0.0	19.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c722e5b0d650e6d9ab4f9d8cfbb5bffc	14.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	47.0	21.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	74.0	0.0	0.0	60.0	0.0
7907b4a0e0566148897baa4cb520b3d4	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebc1d2abb7cd922b1d1d2a036e08ec39	0.0	0.0	0.0	15.0	0.0	125.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	7.0	12.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
fa0deab18cee681b5df885e6638b46ef	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e414e1f4054f6151fd5936e2f28b7b31	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	9.0	0.0	6.0	0.0	0.0	198.0	0.0	3.0	0.0	8.0	0.0
cead77994b68f7755b184d8b52ccd942	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8574a9e2c15d9d41eb34e130f2e779d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0
fcbfde81bc141f18f1404b00508d886c	0.0	13.0	44.0	9.0	71.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	4.0	21.0	10.0	14.0	7.0	0.0	15.0	0.0	0.0	6.0	20.0	3.0	0.0
95c3c6debfe3283562e8d53a8b72b0b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935de3e5492df792d4730d0491468667	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2baacdb91747ad313b02bbddadc3319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0
f9b7ed2ef35cffd12c1876310bf7867b	0.0	6.0	8.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	10.0
228d673e2977ddde4771a42f184e8d93	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
d80f1f4d417b40954b7073a3b8384dcf	0.0	17.0	0.0	9.0	0.0	115.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	25.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	13.0
fd0d2f1319fbcbb835875615a2d06108	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	18.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0
167bf7c8c970b527e3dbe19308993bc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
a3a5f80c745d186df4adaeb7f1ef8a32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0
52dde28d1b09362295bc2b735de9b5c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0
f21fcb443a357dfb49dbe37bc3f81c9a	0.0	82.0	0.0	0.0	28.0	18.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	39.0	0.0	19.0	0.0	8.0	15.0
4056a015586dfa97a5da24a85cfac2f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0
6894a60300f4f2d0f94c95ee30b994b2	0.0	0.0	0.0	14.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f8854b3c5402c8a125a81c5f0cbec02	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	29.0	0.0	0.0
f6a526cfcf72ed72bb44fffc00fd8854	0.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acb8c12b6b06efb2c1fa38d88b73542e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0
5101d4933b236e18bd1263108d7aa748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0
312520b42865a98cc3be9d41c5781ec1	0.0	0.0	0.0	0.0	13.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	11.0	23.0	0.0	0.0	107.0	0.0	0.0	0.0	8.0	0.0	51.0	0.0	0.0
5aba7de5c8cdda65c19e9cdbe7437916	0.0	0.0	0.0	0.0	0.0	7.0	14.0	3.0	0.0	0.0	5.0	7.0	3.0	3.0	11.0	0.0	0.0	0.0	22.0	93.0	35.0	0.0	0.0	29.0	0.0
33adecc4cc8f465664f444240fb5c9dc	0.0	0.0	72.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac617a43b29da98453b766ea4abbd44a	0.0	14.0	0.0	0.0	13.0	17.0	15.0	2.0	0.0	0.0	6.0	3.0	0.0	13.0	41.0	11.0	6.0	0.0	10.0	29.0	3.0	27.0	0.0	0.0	19.0
70e69ed4693ad14737da741d6a75f20f	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f072980a59aa126cc73267469347c8ed	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38dfe49be7c306b1eee9136b579a3734	0.0	0.0	0.0	0.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1427de3737ee65ad12268b75c04a366	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0
d289785b4c403afba4fc750236d360d7	0.0	0.0	0.0	0.0	0.0	33.0	141.0	7.0	0.0	0.0	4.0	0.0	0.0	17.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
7bb7871e4eebde8f1c35624afd3a2c37	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
438cd99d198d402fcd78909ff6353c39	7.0	13.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	40.0	5.0	0.0	4.0	0.0	77.0
625aeff89630ce945488ddb78509fb3e	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09d16d7c8fc4e84e25fc8ed0b069a0e3	0.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24fe90c7b3bff98b85b12106602951cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebd5cea5faf3e9c4d7339d3e57629ef0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b23c9fad5548408a36a9db08ae56c7b5	0.0	192.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
056e8e9f15bee1654d14f9ae12a93bf7	0.0	11.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	6.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7313b3d34fc8b32750b4d6e89edd650	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ea880455853d0fda53e9b4b49e54330	2.0	169.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	4.0	0.0
15c71dc60a0b4e35fa5115904e171d76	0.0	0.0	0.0	0.0	0.0	47.0	65.0	0.0	0.0	0.0	0.0	0.0	6.0	37.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
352d1b35082a8b1188393a1ae9a5abb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0
af3e531597aa05365688feb294119c3e	0.0	0.0	0.0	0.0	0.0	11.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0
b3288359571f940c99b1074ad0e895b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	61.0	74.0
ad9983379ef0789cd7e60c45f8666ba1	7.0	5.0	0.0	0.0	0.0	84.0	0.0	0.0	2.0	0.0	85.0	0.0	20.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7f6c8d52d7277d81bb2436f386e14bc	0.0	174.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0
5cd87dea6e39acf7f595160dc709a70f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80a9a5cc03516377efa1c7e6f360475e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad3261ffe4551f6b3dfdd9a5492cf896	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7b0301a0dd242fd9bb4dd8ce141023e	0.0	0.0	0.0	0.0	19.0	0.0	20.0	25.0	38.0	0.0	0.0	0.0	29.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
c455f0f0c5260373d8c3d2b83c28c5cf	0.0	0.0	0.0	31.0	27.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	10.0	58.0	0.0	20.0	4.0	10.0	7.0	15.0	0.0	0.0	15.0	0.0
7144b1c50a61b736cffb4d1b255f84d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0
b34f978325ec702ce77ccddf8667e2dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0
f2194e2b5ac2b267d1ff4f7b00da6078	0.0	44.0	0.0	0.0	0.0	22.0	3.0	2.0	0.0	3.0	14.0	0.0	0.0	13.0	4.0	4.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0
0911e2f4397d255c37586220d615b7dc	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	5.0	173.0
6e3e7d69087e6e868caf14ecf0e14d2a	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0
a2d59c9af4897ce36c8d0a5cf0d90b21	0.0	0.0	0.0	5.0	0.0	14.0	54.0	0.0	0.0	7.0	42.0	0.0	0.0	0.0	0.0	13.0	14.0	0.0	0.0	21.0	0.0	0.0	35.0	0.0	0.0
f67d6e431eb6e979bed010f369cfdab5	24.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0
c91bd492f688402909a642ae8f3c75d4	6.0	33.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	63.0	0.0	0.0	48.0	13.0
701421f64eeb8d049669187c06479669	2.0	14.0	0.0	4.0	0.0	15.0	0.0	9.0	0.0	49.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	50.0	0.0	19.0	2.0	6.0	19.0
2acb54bd11668dab7a540bec6c8f3bcf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38bacb2904c10e49d20e8cae6ecac12b	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
202457d6229606e895b8be7a940f2d72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
8f2cc30c2df8d4cd1d4f1fecfdce5b88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	0.0
ae91145ccb0e9696ecf0980e734ef8eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c01510bff7b77875a8b1558ee4d6530d	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	12.0	0.0	0.0	0.0	0.0	13.0	35.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
59aba35383866365521b5d8e34c9c481	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b18c318427e4a5f8fd1acef2e9631123	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67f42328658ece8d76040693cc26500c	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5364dab402c6cb2ac9eb4db81117fd5a	0.0	0.0	0.0	0.0	20.0	0.0	28.0	18.0	28.0	0.0	0.0	0.0	31.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
ad9a6343a04a31c1ec53dfd69875c5f0	2.0	16.0	25.0	47.0	16.0	0.0	0.0	10.0	0.0	5.0	8.0	0.0	6.0	4.0	4.0	10.0	6.0	2.0	0.0	25.0	6.0	0.0	5.0	0.0	0.0
6d0141ad896e01a07c2a9863019680c2	5.0	140.0	5.0	5.0	0.0	0.0	18.0	3.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718fc0a8df6d4bd0329b78d3116bdaa0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02e2ac3750bfa168e9e3678385bbe714	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a76b22d80577f4d453e61737e3c36ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	100.0	0.0
37cc6ffc4eee0e6b590e230369750206	0.0	20.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	34.0	125.0	0.0	0.0	0.0	0.0	0.0
e6ad3ba112c65a7acf8c1d95411162ef	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7b57e9b3b4757265ded91a8d4bdbf46	0.0	0.0	0.0	0.0	10.0	0.0	18.0	15.0	0.0	0.0	0.0	0.0	19.0	36.0	0.0	0.0	47.0	0.0	0.0	0.0	8.0	0.0	38.0	0.0	0.0
13f6eecdfe805718d195b96dfb3a3e2b	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c8ac9dcc87f1adf4b59fec94b2f1a68	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac2cbfeef61ff3489e571c061bef2443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9d5bf841d8208deca5bf7faba132360	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0
20a29f60fbcd414458203042cd92f171	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d109052704fa578a7e184971f47aca2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c9ca1b103fd1872258e4719e35884f6	0.0	0.0	0.0	0.0	0.0	33.0	56.0	0.0	10.0	0.0	10.0	0.0	13.0	0.0	0.0	13.0	0.0	0.0	25.0	0.0	10.0	0.0	0.0	0.0	15.0
cec975bd6af8d56f82895105d2ce6a1e	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	64.0	19.0
99cdd441c9936c8d343f542e7c6dae87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0
f404490e4aead9b04e4619d188efc368	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	9.0	0.0
4a3f39c3deb9428e242d6cfb5bc565af	0.0	61.0	9.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64e2b310869b8c0a53e572b089dbb485	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9790934a2d113adcc19f8afd8362e1a	0.0	19.0	0.0	94.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	29.0	21.0	0.0	0.0	0.0	0.0	0.0
e2caebb5fae059f7ea68c21028a0e1af	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	58.0	0.0
54e5dc60cb264a80912632e9ea128554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0
